codigo_barras,nombre,descripcion,categoria,unidad_medida,es_granel,precio_venta,precio_compra,stock_inicial
0094331400004,Granola 0%,HOJUELAS DE AVENA SIN AZUCAR,"en:Crunchy mueslis, Mueslis con frutas, en:Mueslis with nuts",pieza,0,35.0,24.5,40
7501518492521,Jamón Virginia de pavo,Jamon tipo virginia,"Carnes, Embutidos, Refrigerados",pieza,0,25.0,17.5,25
0094331198758,Avena integral sabor fresa,HOJUELAS DE AVENA INEGRAL CON TROCITOS DE FRUTA,Cereales y derivados,pieza,0,3.5,2.45,93
7502209115835,Libanius Hummus,Untable de garbanzo y ajonjoli Original,"Untables vegetales, Untables salados",pieza,0,28.0,19.6,19
7501058619228,Coffee mate,sustituto de crema en polvo,"Cafés, Sustituto de crema en polvo",pieza,0,16.0,11.2,10
7501059241060,Cookie Crisp,CEREAL INTEGRAL DE TRIGO Y DE MAIZ EN FORMA DE GALLETAS,Cereales para el desayuno,pieza,0,48.0,33.6,74
0078895130188,Less Sodium Soy Sauce,SALSA DE SOYA REDUCIDA EN SODIO,"Salsas de soja, en:Groceries",pieza,0,12.5,8.75,46
7502252480263,Frutas deshidratadas y nueces Nature's Heart nutty berry mix,,"Semillas, en:fruits-based-foods, Frutos de cáscara, Frutas deshidratadas",pieza,0,7.0,4.9,58
8010532000876,De Nigris Balsamic Vinegar Whute Eagle,Vinagre balsámico de módena,Vinagres balsámicos de Módena,pieza,0,12.5,8.75,51
7501052474076,Clemente Jacques Mermelada de Fresa,Mermelada de Fresa,Confitura,pieza,0,47.0,32.9,82
7501052472119,SALSA CATSUP,SALSA DE TOMATE TIPO CATSUP,"Puré, Salsas de tomate, en:Groceries",pieza,0,68.0,47.6,76
7501003335128,Moztaza,MOSTAZA,"Salsas de mostaza, en:groceries",pieza,0,26.0,18.2,52
7500478004713,Galletas de Avena,Galletas de avena con frutos rojos,Galletas de avena,pieza,0,60.0,42.0,51
7501052414447,CAFE LEGAL,CAFE SOLUBLE,"Cafés, Cafés solubles, Bebidas azucaradas",pieza,0,18.0,12.6,75
7501020552928,Bebida Lala Vita Coco,Bebida sabor coco,Bebidas de coco,pieza,0,24.0,16.8,27
0041390000706,Kikoman,SALSA DE SOYA,"Salsas de soja, en:groceries, Sazonador",pieza,0,6.25,4.38,90
7501025511005,Yakult,Producto a base de leche fermentada con lactobacillus casei shirota,"Bebida lácteas, Bebidas azucaradas, it:lactobacillus-casei-shirota",pieza,0,2.0,1.4,99
7501040090394,Yoghurt Batido Light Natural 1 KG.,yogurt natural,Yogures bajos en grasa,pieza,0,0.03,0.02,76
7501055909537,Crema,"Crema de leche de vaca, acidificada, pasteurizada","Nata, fr:CREMA",pieza,0,11.25,7.87,77
7501040090165,Yoplait frutas y cereales,Yogurt con cereales,"Yogures de frutas, Yogures de sabores",pieza,0,0.1,0.07,33
7501040092855,Yoplait Griego Fresa,Yoghurt estilo griego sabor fresa,"Yogures de sabores, Yogures estilo griego, Yogures con fresa",pieza,0,14.5,10.15,58
7501040095283,Yoplait Griego sabor fresa,"Yoghurt estilo griego, sin azucar añadida, bajo en grasa",Yogures estilo griego,pieza,0,14.5,10.15,91
15010407,Yoghurt griego natural sin azúcar,,Yogures estilo griego,pieza,0,0.1,0.07,69
0078742375533,Café puro soluble,,"Coffees, Instant coffees",pieza,0,25.0,17.5,66
7501071120077,Squirt,Refresco sabor toronja,Sodas,pieza,0,0.06,0.04,30
7501055303786,Fresca Toronja,Refresco sabor toronja,"Sodas, Refrescos",pieza,0,18.0,12.6,65
7891000248362,Kit Kat Chocolate,,en:Chocolate biscuity bars,pieza,0,1.24,0.87,25
7501011101456,Sabritas Originales,Papas Fritas con Sal,Chips fritos,pieza,0,4.2,2.94,58
8414801001494,Ángulo,Queso Fresco Suave,"Quesos, Refrigerados, en:Lácteos Fermented foods",pieza,0,50.0,35.0,23
7501011154902,Pake-taxo Sabritas Botana Mezcladito Mezcladito,"Mezcla de botanas; Rancheritos®, Cheetos® Bolita, Sabritones® y Frit-os.","Chips fritos, Maíz, Patatas, Botanas picantes, Botanas saladas, Papas picantes, Papas saladas",pieza,0,98.0,68.6,84
7501011133884,Sabritas original,Papas fritas con sal,en:Potato crisps with salt,pieza,0,17.0,11.9,91
7500478007981,Queso,,Flavoured potato crisps,pieza,0,20.0,14.0,87
7501006559002,ACT II sabor Natural,palomitas de maíz para microondas sabor natural.,Palomitas de maíz saladas,pieza,0,8.0,5.6,67
7501020556841,Leche deslactosada 45 g de proteína con cacao,Leche parcialmente descremada deslactosada con cacao,"Leche sin lactosa, Batidos, Batidos de chocolate, Batidos nutritivos, Batidos sulces, Sabor a chocolate",pieza,0,8.58,6.01,78
7501058620200,Cafe,,"Beverages, Coffees, Instant coffees",pieza,0,18.0,12.6,67
7501008076521,Barras Kellogg's Rice Krispies Treats,,Barritas de cereales,pieza,0,2.2,1.54,79
0738545010610,La Botanera salsa clásica,,"Salsas de chiles, en:groceries, Salsa picante",pieza,0,19.38,13.57,24
0731082001004,Sardinas en salsa de tomate,,"Sardinas en aceite, Sardinas en salsa de tomate",pieza,0,42.5,29.75,41
8410762002358,Paté Campaña,Paté de hígado de cerdo,"Carne de cerdo, Patés de hígado de cerdo",pieza,0,12.5,8.75,77
0661440000205,Zulka,,Azúcar mascabado,pieza,0,50.0,35.0,29
75020118,Tajín Clásico,,"Mezcla de especias, en:Chili powders",pieza,0,1.0,0.7,71
7500463015717,Cacao nibs,,"Chocolates negros, Chocolate-oscuro",pieza,0,10.0,7.0,15
8410010802006,Aceite de Oliva oil,,Aceites de oliva,pieza,0,18.75,13.12,39
0815099020026,Organic Sea Salt Multigrain Tortilla Chips,,Salty snacks,pieza,0,16.0,11.2,94
7501055361557,Coca-Cola SA 355,,Bebida de cola light,pieza,0,10.65,7.46,63
0608875008222,Mayonesa Heinz Reducida en grasa,,Mayonnaises,pieza,0,39.0,27.3,70
0725181249016,skwinkles salsagheti,,Confiseries,pieza,0,2.4,1.68,77
7501058624130,Nescafe Reserva Xiapan,,"Bebidas, Cafés, Cafés solubles",pieza,0,45.0,31.5,91
0096619000081,Leche Parcialmente Descremada Kirkland,,Leches,pieza,0,98.28,68.8,51
8005121000078,Vermicelli 7,pasta di semola di grano duro.,"Pasta secca, Pasta di grano duro, en:Italian pasta",pieza,0,12.5,8.75,63
75019907,clorests,,Chicles,pieza,0,25.0,17.5,51
7501055900053,Leche Lac Del semi,,Leche entera,pieza,0,26.0,18.2,17
0038000138973,Cheddar & Sour Cream,botana crujiente a base de papa sabor queso cheddar y crema agria.,"Chips de patatas fritas con sabores, en:Potato crisps with salt, en:Stacked extruded potato crisps, Chips de patatas fritas onduladas",pieza,0,0.55,0.39,70
7501055330683,Jugo de naranja del valle 600,,"Bebidas endulzadas artificialmente, Zumos de frutas",pieza,0,15.0,10.5,28
7501045400860,atún en agua,,"Atunes, Enlata",pieza,0,3.54,2.48,23
7501045403182,Lomo de atun agua,,Atunes,pieza,0,0.6,0.42,39
0757528026042,Takis,,Snacks,pieza,0,25.0,17.5,35
0072250023641,hot dog buns,,"Panes especiales, Perritos calientes",pieza,0,25.0,17.5,87
0096619346073,Leche Deslactosada Light,,Lactose-free milk,pieza,0,26.0,18.2,88
7501052411804,Café Soluble Legal,,"Coffees, Instant coffees",pieza,0,8.0,5.6,54
7501003124241,Granos de elote,,"Verduras y hortalizas en conserva, Frutas en conserva, Alimentos-enlatados, Alimentos-enlatados-en-conserva, Elote, Elote-desgranado, Elote-en-conserva, Elote-en-granos, Elotes",pieza,0,40.0,28.0,64
7501003303394,Mayonesa,,"Mayonesas, en:Groceries",pieza,0,22.8,15.96,48
0041789002977,maruchan,,Dehydrated soups,pieza,0,25.0,17.5,43
7501030418542,canelitas,,Galletas,pieza,0,25.0,17.5,48
7500478005512,Crakets,,Abarrotes Generales,pieza,0,25.0,17.5,83
7501020550733,Lala Leche entera,,Leche entera,pieza,0,39.0,27.3,79
7501058645302,Coffee Mate,,"Sustitutos de la leche, Cafés, Bebidas instantáneas",pieza,0,40.0,28.0,86
0740085250135,Chachitos,,Mixed puffed cereals,pieza,0,25.0,17.5,38
7500478015931,Fruts,,Biscuits,pieza,0,18.0,12.6,85
7501039122013,Aceite de oliva,,en:groceries,pieza,0,12.5,8.75,36
7501011143524,Cacahuates Surtido Salado,,"Leguminosas, Cacahuetes tostados",pieza,0,6.5,4.55,66
7503005509088,Vainilla Molina El Papantla original,,"extracto de vainilla, Saborizantes Artificiales",pieza,0,37.5,26.25,54
7500326308529,Sal de Mar Artesanal,,Salts,pieza,0,25.0,17.5,93
7502252482236,Red fruits té,,Thés,pieza,0,25.0,17.5,82
0019521550000,Oro Verde,Aceite de oliva,Aceites de oliva,pieza,0,12.5,8.75,76
7501058656247,chocolate larin con Splenda y almendra,,Chocolates,pieza,0,0.57,0.4,28
7506192507561,Vitaloe con sábila,,"Bebidas a base de frutas, Bebidas endulzadas artificialmente, Bebidas azucaradas",pieza,0,12.5,8.75,84
0070847035916,Bebida energética Monster,,"Bebidas energéticas, Energizante",pieza,0,11.83,8.28,42
7503022581012,Tortillas Delgaditas,,en:Tortillas,pieza,0,25.0,17.5,49
7501020561937,crema reducida en grasa,,"Nata, Leches, Crema, Crema light, Crema-reducida-en-grasa",pieza,0,41.7,29.19,94
7503023812719,Liconsa,,Abarrotes Generales,pieza,0,25.0,17.5,49
0735257003077,Gelatina cero sin azúcar limón,,"Food additives, Jelly desserts, Mixes for jelly desserts, es:Polvo",pieza,0,2.0,1.4,98
7506443104327,Bebida Sabor Soya Con Monk Fruit,,"Boissons aux légumes, Boissons végétales de soja, es:Bebida sabor soja, es:Leche orgánica",pieza,0,23.65,16.55,53
7501071304347,granola branli 5 semillas doypack,,Céréales pour petit-déjeuner,pieza,0,30.0,21.0,89
7500326818219,75,,"Bodybuilding supplements, Vegan Chocalate Protein Powder",pieza,0,25.0,17.5,39
0018804701351,ICEE Mini Jelly beans Sabor mora,,Dulces,pieza,0,25.0,17.5,66
7501791638623,Arroz super extra,,"Arroces, Copos de arroz",pieza,0,90.0,63.0,62
7501003301895,Ajo en polvo,,"Especias, Ajos, Ajo seco molido, en:groceries",pieza,0,7.7,5.39,12
7503031287028,Cajeta quemada,,Süße Brotaufstriche,pieza,0,33.3,23.31,78
0041196116632,CREAMY CHICKEN & MUSHROOM WITH BARLEY,,"Viandes et dérivés, Soupes, Plats préparés en conserve, Plats à la volaille",pieza,0,25.0,17.5,99
7503024085945,La botanera,,"Salsas de chiles, en:groceries, Salsa picante",pieza,0,25.0,17.5,91
7503016385169,Barra de granola,,Barritas de cereales,pieza,0,2.0,1.4,70
7501040095979,GRIEGO,,Abarrotes Generales,pieza,0,25.0,17.5,31
7501041418371,Atun en agua,,Atun en conserva,pieza,0,0.9,0.63,80
7500478027668,Avena Quaker 3 Minutos fortificada,,"Copos de avena, Avena sativa",pieza,0,33.0,23.1,68
7501055300952,coca cola,,Bebidas de cola,pieza,0,18.0,12.6,89
7500478005581,Galletas Gamesa Pan Crema,,Galletas,pieza,0,37.75,26.42,13
7590002012468,VICK VapoRub 50g,,Abarrotes Generales,pieza,0,25.0,17.5,29
7500463890406,Soya Texturizada,,"Carnes vegetales, en:vegano",pieza,0,30.0,21.0,62
7503027974413,Aceite de coco De mi pueblo desodorizad,,Aceites de coco,pieza,0,47.3,33.11,61
7500533003484,Crema de Almendras,,Almond butters,pieza,0,68.0,47.6,18
7501035010260,La Original Sangrita Viuda de Sánchez,,Bebidas vegetales,pieza,0,0.03,0.02,95
7501052419923,Café Garat,,"Beverages, Coffees, Instant coffees",pieza,0,3.75,2.62,42
0808806890425,Mister natural untable de cacahuate,,"Frutos de cáscara y derivados, Mantecas de cacahuete, Crema de cacahuate",pieza,0,84.0,58.8,19
7501013104493,uniko fresco,,"Oranges, Jus d'orange, es:Jugo, es:Jugo de naranja",pieza,0,11.88,8.32,17
7501071304095,Quinoa,,Quinoa,pieza,0,25.0,17.5,70
7501040098109,Griego Sabor Natural,,Yogures estilo griego,pieza,0,12.0,8.4,57
7501022014257,Pepsi kick,,Colas,pieza,0,25.0,17.5,29
7502268541484,Electrolife ZERO Fresa Kiwi,,Beverages,pieza,0,18.0,12.6,50
7501013109757,Bebida con 33% de piña,,Bebidas a base de frutas,pieza,0,0.05,0.03,93
7501008057490,cereal corn flakes,,Copos de maíz tostado,pieza,0,41.0,28.7,10
7503025742144,Granola Gourmet,"Granola de avena con nueces, Semillas y coco tostado",Muesli,pieza,0,0.1,0.07,29
7501379119940,Avena en Polvo Sabor a Chocolate,,Bebidas de avena,pieza,0,12.0,8.4,56
0096619525027,Aceite De Oliva Extra Virgen Orgánico Español,,Olive oils,pieza,0,25.0,17.5,95
7506475114998,Nescafé ICE,,"Bebidas, Cafés, Cafés solubles",pieza,0,17.0,11.9,40
7501032300043,Yogurt estilo griego endulzado,,Yogurts,pieza,0,65.0,45.5,44
7501040027413,Jamón real pavo,,Pavo y sus productos,pieza,0,25.0,17.5,23
7501058631558,Leche evaporada  Carnation,,Leches evaporadas,pieza,0,26.0,18.2,91
7500810007792,Pan cero cero sin harina,Pan cero cero sin harina con granos germinados,"Bolleria, Panes de molde, Panes especiales, Germinados, Panes precocidos, Pan de nueces, Panes de leche, Panes integrales, Pan de caja, Pan germinado, Pan para sandwich",pieza,0,170.0,119.0,60
7503020168215,Mezcla De Frutos Rojos,,"en:fruits-based-foods, Frutas del bosque congeladas",pieza,0,25.0,17.5,55
7506495014957,Galletas de arándano,,Biscuits,pieza,0,18.0,12.6,64
7501639308398,Bebida de coco,,"Cocos, Bebidas de coco, Lacteo-vegetal",pieza,0,0.03,0.02,58
7503025737300,Vegan protein vanilla,,Abarrotes Generales,pieza,0,25.0,17.5,14
7506475112093,LECHERA dulce de leche,,Abarrotes Generales,pieza,0,26.0,18.2,47
7503034937487,60,,Abarrotes Generales,pieza,0,25.0,17.5,96
7503037273377,FITMINGO PROTEÍNA VEGETAL,,Abarrotes Generales,pieza,0,25.0,17.5,74
7503030374019,Crossantines con relleno sabor a chocolate pan dulce,,"Panes, Dulces de chocolate, Bolleria, Leches de almendra en polvo, Bimbo, Pan dulce",pieza,0,0.96,0.67,78
7501041415837,Atún aleta amarilla en hojuelas en agua,ATUN EN AGUA,Atunes,pieza,0,1.68,1.18,10
7500810022733,Bimbollos Parrilleros,,Hamburger buns,pieza,0,172.0,120.4,11
7503037273162,Creatina,,Abarrotes Generales,pieza,0,25.0,17.5,70
7501013105780,Bebida sabor manzana sin azúcar añadida,,"Vegetable-based beverages, Apples, Apple juice concentrates, Beverages from desugared fruit juices, Fruit and soy beverages",pieza,0,0.03,0.02,42
7501054950479,Tortillas ligeras,,"Panes planos, Tortillas de patata",pieza,0,55.0,38.5,66
7501020547054,Light baja en grasa 100% Leche de vaca,,Leches,pieza,0,46.8,32.76,22
7506205807596,Chocolate pantera,Chocolate en polvo,"Bebidas, Desayunos, Suplementos dietéticos, Chocolates en polvo, Saborizantes",pieza,0,10.5,7.35,83
7502268548148,Creatina Monohidratada,,Abarrotes Generales,pieza,0,25.0,17.5,60
0636817014253,Salsa Chipotle Cremosa,,"Salsas para mojar, en:Groceries",pieza,0,42.5,29.75,47
7501013105568,230529,,Abarrotes Generales,pieza,0,25.0,17.5,24
0009800512041,Kinder Chocolate,,"Chocolate candies, Bars, Kinder chocolate",pieza,0,0.05,0.03,57
7500810024553,Chips jalapeño,,Chips de patatas fritas,pieza,0,21.7,15.19,40
7501058624147,Decaf,,"Decaffeinated coffees, Instant coffees",pieza,0,25.0,17.5,38
7503037284168,Chicharron de Garbanzo,Botana,Snacks,pieza,0,60.0,42.0,35
7500810003251,Polvorones,,"biscuits, Mantecados et polvorones",pieza,0,74.0,51.8,79
7503016385183,Cereal Dasavena Quinoa Y Almendras,,Abarrotes Generales,pieza,0,25.0,17.5,16
7501008057247,Zucaritas,,Cereales para el desayuno,pieza,0,25.0,17.5,23
7501055900237,Yoghurt natural sin azúcar,Yoghurt natural,"Yogures naturales, Youghurt",pieza,0,90.0,63.0,20
7501020565225,Queso Panela,,Cheeses,pieza,0,18.0,12.6,40
7506443105911,Yoghurt griego Oikos natural sin azúcar,,"Yogures naturales, Yogures estilo griego",pieza,0,90.0,63.0,46
7501058616715,Nestum,,Abarrotes Generales,pieza,0,25.0,17.5,60
8714599412077,Jacobs,,Cafés,pieza,0,25.0,17.5,27
0758104000159,BONAFONT 1.5 L,Agua purificada,"Bebidas no alcohólicas, Agua aromatizada, Aguas minerales",pieza,0,0.04,0.03,45
7500608001667,Quinoa Rice Cake - Okko - Okko,,Abarrotes Generales,pieza,0,25.0,17.5,69
7502232251715,Huevo san Juan 500 mls,Claras de huevo líquida pasteurizada,"Alimentos frescos, Ayudas culinarias, Productos artesanales, Productos con sal reducida, Claras de huevo, Alimentos con huevo, Claras de huevo líquidas pasteurizadas, Huevo natural, Productos de granja",pieza,0,50.0,35.0,54
7501101556524,Trozos de Pechuga Empanizado,,Abarrotes Generales,pieza,0,18.0,12.6,75
7506495003838,jarabe de maple,,Abarrotes Generales,pieza,0,25.0,17.5,17
7501013106923,Jugo De Toronja Unico Fresco,,Abarrotes Generales,pieza,0,24.0,16.8,15
7501020565355,Lala Bio4,,"Yogures para beber, Probioticos",pieza,0,10.0,7.0,34
7501030418504,Galleta tubo príncipe,,Biscuits,pieza,0,18.0,12.6,59
7501011101678,Sabritas limon,,Chips fritos,pieza,0,4.6,3.22,52
7502271915784,Turín Zero sugar,,Abarrotes Generales,pieza,0,25.0,17.5,96
7501020514520,Panela Cheese Lowfat,,Abarrotes Generales,pieza,0,18.0,12.6,52
7501020566390,Pechuga De Pavo Baja En Grasa 100,,"Pechuga de pavo, Avinos, Baja en grasa, Lala, Productos cárnicos",pieza,0,25.0,17.5,14
7503020964152,Yogurt con lactobacilos fresa soful,,"Yogures, Budín, Budín de fresa, Lactobacilos, Salid intestinal, Saludable",pieza,0,10.5,7.35,32
7501013109689,Pineapple Juice,,Pineapple juices,pieza,0,25.0,17.5,90
7500478037407,7500478037407,,"Chips fritos, Sabritas",pieza,0,25.0,17.5,37
7501200484087,Jarabe sabor maple,,"Syrups, Sugar substitutes",pieza,0,25.0,17.5,90
7506174506674,Chocolates con leche confitados con cacahuate,,Abarrotes Generales,pieza,0,0.62,0.43,31
7500608000622,Matcha,,Tés verdes,pieza,0,25.0,17.5,48
7500463575167,La Fruta del Monje,,"Comida a base de frutas, Fruta-del-monje",pieza,0,30.0,21.0,52
7500810027295,Príncipe,,Galletas,pieza,0,25.0,17.5,53
7503016385176,Dasavena Arándanos y Almendra,,Abarrotes Generales,pieza,0,25.0,17.5,12
7500478044221,Ruffles Queso,,Xips de patata,pieza,0,25.0,17.5,95
7501013107296,7501013107296,,"Zumos de frutas, jugo",pieza,0,25.0,17.5,18
7500464339874,Freelife frutos rojos,,Bebidas,pieza,0,8.88,6.22,90
7500533004436,Jugo de manzana de concentrado orgánico fortificado con Vitamina C,,"Zumos de manzana, Concentrados de jugo de manzana",pieza,0,0.07,0.05,53
7503039263406,Miel orgánica,,Abarrotes Generales,pieza,0,25.0,17.5,88
0074323094169,Chocoretas,,Chocolates,pieza,0,1.0,0.7,75
8076809580656,Pasta Penne,,Abarrotes Generales,pieza,0,25.0,17.5,78
7502261259430,Tortillas de Harina,,Tortillas de harina,pieza,0,55.2,38.64,98
7501006560534,Palomitas Sabor Extra Mantequilla,,Abarrotes Generales,pieza,0,25.0,17.5,73
7506475119399,Cereal De Chocolate,,Abarrotes Generales,pieza,0,18.0,12.6,98
0613008765224,Arizona mucho mango,,Abarrotes Generales,pieza,0,25.0,17.5,72
7501008058008,Cereal Choco Krispis Pops,,en:Chocolate cereal balls,pieza,0,46.0,32.2,80
7506443107687,Yogurt Griego Endulzado deslactosado bajo en grasa,,"Yogures estilo griego, Yogures sin lactosa",pieza,0,90.0,63.0,23
7501055915668,Alpura Vaquitas Chocolate,,Dairy drinks,pieza,0,6.0,4.2,11
7501055337033,Ciel,,Abarrotes Generales,pieza,0,25.0,17.5,38
7622210529688,Halls,,Caramels,pieza,0,25.0,17.5,83
7503039263635,Mermelada de frutos rojos,,"Mermeladas y confituras multifruta, Mermeladas",pieza,0,0.1,0.07,33
7502261252035,Tostadas de Maíz Crujientes,,Tostadas ligeras crujientes,pieza,0,30.0,21.0,84
0096619001996,Pasta De Tomate,,Puré,pieza,0,25.0,17.5,31
0850017983519,Peptides De Colágeno,,Abarrotes Generales,pieza,0,25.0,17.5,30
7501033963483,Similac Total Comfort,,Fórmula infantil,pieza,0,35.0,24.5,99
7501006536942,Elote Dorado En Granos,,Abarrotes Generales,pieza,0,25.0,17.5,88
7502249133141,Galletas De Avena,,Abarrotes Generales,pieza,0,18.0,12.6,27
0031200454560,Cranberry Classic,Jugo de arándanos,"Jugo de arándano, Bebidas azucaradas",pieza,0,0.03,0.02,13
0032239058118,Néctar de mango,Jugo de mango,Néctares de frutas,pieza,0,5.0,3.5,33
0038000845529,Grab and Go Sour Cream & Onion,,Stacked extruded potato crisps,pieza,0,25.0,17.5,28
0041449471549,Harina preparada para pastelitos con arándano y naranja,Muffin mix,"Flours, Cooking helpers",pieza,0,52.7,36.89,49
0061243710958,Raincoast crisps,Galletas con higo y aceitunas,"Appetizers, Biscuits",pieza,0,37.5,26.25,67
0076840529872,Helado Ben & Jerry´s Brownie Batter Core,,"Ice creams and sorbets, fr:Helados de leche",pieza,0,25.0,17.5,27
0078742065915,Deli Style Sliced Low-Moisture Part-Skim Mozzarella Cheese,,"Mozzarella, Pasteurized cheeses",pieza,0,22.7,15.89,20
0078742430331,Jarabe sabor a chocolate,,"Simple syrups, Artificial sugar substitutes",pieza,0,20.4,14.28,53
0085696608037,Mori-nu silken Tofu Soft,,"Meat analogues, tofu",pieza,0,25.0,17.5,99
0097339010015,Salsa Valentina polvo,,"Snacks, Sauces, es:Botana salada, es:Chile en polvo, es:Chile para fruta, es:Chiles para botana, es:Chilito, es:Salsa con limón, es:Salsa en polvo, es:Salsa picante",pieza,0,14.0,9.8,73
01389706,Salsa de Tomate Ketchup sin Sal Añadida,tomato ketchup with no salt added.,Tomato Ketchup,pieza,0,1.4,0.98,33
02297309,Altoids Smalls Sugar-free Peppermint Mints,,Golosinas sin azúcar,pieza,0,1.05,0.73,19
0732494000609,"G.H. Cretors, Popped Corn, Just The Cheese Corn",,"Salty snacks, Sweet snacks, Popcorn",pieza,0,18.4,12.88,97
0789742896507,Nutella,Crema de Avellanas con cacao,"Cremas de cacao y avellanas, fr:Productos",pieza,0,65.0,45.5,98
7501024577057,Jarabe sabor a chocolate,Jarabe,"Dulces, Siropes, Edulcorantes artificiales",pieza,0,13.59,9.51,36
7501055900800,Alpura light,Leche light,"Leches, Leche light",pieza,0,0.03,0.02,79
7501055902378,Forti leche,Forti leche,Leches,pieza,0,26.0,18.2,53
7501000153800,Pingüinos,Pastelitos rellenos de crema dulce,Galletas y pasteles,pieza,0,8.0,5.6,88
7501000111855,Pan Molido Clásico,Pan molido,"Trigos, Harina de trigo integral, Panko, Empanizador, Pan dulce, Pan-molido, Panaderia, Productos pan",pieza,0,52.5,36.75,64
7501000101238,SuperBollos con Ajonjolí,Bollos,Panes para hamburguesas,pieza,0,54.0,37.8,49
7501000633357,Marías,Galletas sabor vainilla y naranja,Galletas,pieza,0,43.2,30.24,54
7501000658923,Galletas Marias 170 GRS,Galletas sabor vainilla y naranja,Galletas,pieza,0,42.5,29.75,84
7501000662616,Habaneras integrales,"Galletas de harina de trigo, salvado y germen",Galletas,pieza,0,46.8,32.76,80
7501001030117,Polvo para hornear,Polvo para hornear,"Levadura en polvo o gasificante, Polvos para hornear",pieza,0,11.0,7.7,93
7501003127235,Salsa mejicana casera,Salsa,"Salsas, en:groceries",pieza,0,21.0,14.7,28
7501003184078,Miel,Miel de abeja,Mieles,pieza,0,30.0,21.0,15
7501020512304,LALA Panela,Panela,Quesos panelas,pieza,0,50.0,35.0,65
7501011135512,Tostitos Salsa Verde,Totopos de maíz nixtamalizado con chile y especias sabor salsa verde.,"Plant-based foods, Salty snacks",pieza,0,24.0,16.8,73
7501017660223,Salsa picante de chile habanero tipo Kutbil Ik,Salsa picante de chile habanero tipo Kutbil Ik,"Salsas de chiles, en:groceries",pieza,0,3.0,2.1,60
7501030424345,Multigrano,Barra multigrano Bimbo,Barritas de cereales,pieza,0,3.4,2.38,45
7501030421221,Pan con Mantequilla y Leche,Pan de harina de trigo con mantequilla y leche,"Panes de molde, Pan de Harina",pieza,0,150.0,105.0,79
7501037217223,Salsa Loltun Habanero Verde 150gr,Salsa de chile Habanero,"Salsas, en:groceries, fr:Chile-habanero",pieza,0,15.0,10.5,40
7501040000126,Pechuga de pavo clásica San Rafael,Pechuga de pavo,Pechuga de pavo,pieza,0,25.0,17.5,56
7501040000300,Jamón de Pavo San Rafael,Jamón de Pavo,"Pechuga de pavo, fr:Jamon de Pavo",pieza,0,30.0,21.0,68
7501035421356,PANECILLOS DE AVENA INTEGRAL TAIFELD'S,PANES DE AVENA INTEGRAL,Panes integrales,pieza,0,67.5,47.25,73
7501052470061,Aderezo para ensaladas Mil Islas,ADEREZOS MIL ISLAS,"Salsas, en:Groceries",pieza,0,5.93,4.15,25
7501054902461,Planitas Horneadas,Tostadas de maíz,"Tostadas de maíz, Tostadas de maíz horneadas, Tostadas horneadas",pieza,0,14.4,10.08,23
7501055350650,Té verde sabor mango y manzanilla,,"Bebidas carbonatadas, Tés verdes, Plantas para infusiones, Tés helados, Bebidas azucaradas",pieza,0,15.0,10.5,77
7501055358892,Fuze Tea Sabor Limón,Té Verde sabor limon,"Bebidas no alcohólicas, Tés verdes, Plantas para infusiones, Tés helados, Bebidas azucaradas",pieza,0,15.0,10.5,78
7501071308598,Frijoles refritos bayos,Frijoles refritos,"Comidas preparadas, Legumbres secas, Frijoles refritos",pieza,0,60.0,42.0,35
7501077400708,Harina de maíz para preparar masa,Harina de maíz,Harinas de cereales,pieza,0,0.1,0.07,32
7501086801077,Epura,Agua purificada,"Aguas, Agua purificada, Bebida natural",pieza,0,0.25,0.17,23
7501952966398,Chile Miguelito el original en polvo,,"Chiles, Salsa Picante",pieza,0,25.0,17.5,29
7502209115521,Jocoque Seco Natural Libanius,Jocoque Seco Natural,Jocoque Seco,pieza,0,25.0,17.5,50
7502223776135,Crema de cacahuete cremosa,"Crema de maní, Crema de cacahuate","Leguminosas, Mantecas de cacahuete, Cacahuetes, Crema-de-cacahuate",pieza,0,42.5,29.75,30
7506205807640,Chocolate en polvo,Chocolate,"Bebidas, Desayunos, Suplementos dietéticos, Chocolates en polvo",pieza,0,10.5,7.35,59
8000320387975,PROMODORINI CHERRY TOMATOES,Kirschtomaten,"Dosentomaten, Kirschtomaten",pieza,0,40.0,28.0,42
8410111603304,Sardinas en aceite de oliva,,Sardines in olive oil,pieza,0,11.5,8.05,17
8412170020726,Tortitas Quinoa,Tortitas de arroz integral hinchado con quinoa Bio,Tortitas de arroz integral,pieza,0,13.0,9.1,18
8412170029774,Alimento Bebible con Almendras,"leche de almendras, sin lactosa y sin gluten, elaborada con ingredientes procedentes de la agricultura ecológica.","Productos sin gluten, Leches de almendras",pieza,0,0.03,0.02,43
8412258303000,Garbanzos cocidos,,Garbanzos cocidos en conserva,pieza,0,57.0,39.9,59
7501059235441,Sta. María,,Eaux minérales,pieza,0,0.03,0.02,79
7501020550955,leche Lala sin lactosa light,,Leche de vaca,pieza,0,26.0,18.2,62
0016000467576,Marshmallow flavored bars,Barra de cereal con malvaviscos,"Cereales para el desayuno, Barritas",pieza,0,19.2,13.44,18
